Date,Nifty50,IndiaVIX,USDINR,Nifty_Return
2018-10-09,73.88999938964844,19.760000228881836,10301.0498046875,0.0017217155013558028
2018-10-10,74.55000305175781,17.90999984741211,10460.099609375,0.008932246143743106
2018-10-11,74.5999984741211,20.549999237060547,10234.650390625,0.0006706293805054386
2018-10-12,74.16000366210938,18.6299991607666,10472.5,-0.005898053900957545
2018-10-15,73.6760025024414,18.889999389648438,10512.5,-0.006526444657057873
2018-10-16,74.08000183105469,17.3700008392334,10584.75,0.00548345885893986
2018-10-17,73.45549774169922,17.979999542236328,10453.0498046875,-0.008430130587465445
2018-10-19,74.16000366210938,19.790000915527344,10303.5498046875,0.003246827639463934
2018-10-22,73.46499633789062,21.360000610351562,10245.25,-0.009371727210065517
2018-10-23,73.8594970703125,19.040000915527344,10146.7998046875,0.0053699142732877014
2018-10-24,73.22129821777344,18.8799991607666,10224.75,-0.008640714841742225
2018-10-25,73.22049713134766,18.959999084472656,10124.900390625,-1.094062035611465e-05
2018-10-26,73.22019958496094,19.229999542236328,10030.0,-4.0637034488533175e-06
2018-10-29,73.125,19.829999923706055,10250.849609375,-0.0013001819921355517
2018-10-30,73.5905990600586,20.5,10198.400390625,0.006367166633279853
2018-10-31,73.6500015258789,19.799999237060547,10386.599609375,0.0008072018244047463
2018-11-01,74.06999969482422,19.190000534057617,10380.4501953125,0.005702622678123603
