Date,Nifty50,IndiaVIX,USDINR,Nifty_Return,ret_1d,ret_5d,ret_21d,ret_63d,ma_50,ma_200,ma_50_200_ratio,above_200dma,vol_21d,vol_63d,vol_ratio,vix_level,vix_change_5d,vix_zscore,inr_change_21d,BNN_Dominant_Regime,BNN_Epistemic_Uncertainty
2016-02-19,68.56600189208984,20.920000076293945,7210.75,0.0030721381568152,0.0030721381568152,0.0013436175769558,0.0117904528933538,0.0382967007956234,67.27299987792969,65.42116012573243,0.0283064340136773,1,0.0600727463838669,0.0512236232143101,1.1727318350891265,20.920000076293945,-0.1520064851399605,1.0198871082196883,-0.0134827968917486,4,0.07737188
2016-02-22,68.53800201416016,21.020000457763672,7234.5498046875,-0.0004083638706797,-0.0004083638706797,0.0062692069231453,0.0086683326950147,0.037275901319334,67.30709991455078,65.44623514175414,0.0284334884774666,1,0.0595591390300286,0.051270027964158,1.1616529138378986,21.020000457763672,-0.060768487667644,1.0538754633715717,-0.0058061237266392,2,0.101223506
2016-02-23,68.5739974975586,23.84000015258789,7109.5498046875,0.0005251901476643,0.0005251901476643,0.0064134971205997,0.0112965852923074,0.0376635915497918,67.34077987670898,65.47114013671874,0.0285567004956075,1,0.0589432676604724,0.0512600951011645,1.1498636059987997,23.84000015258789,0.0347221877287948,1.9818032363220937,-0.0421559434406991,2,0.11430236
2016-02-24,68.60299682617188,22.959999084472656,7018.7001953125,0.0004228910326296,0.0004228910326296,0.0014159362207266,0.0157237300928729,0.0386524399160663,67.37711975097656,65.49743511199951,0.0286985992010653,1,0.0567957951827606,0.0512043835480933,1.1091762476384266,22.959999084472656,0.0517635897716837,1.677482684015067,-0.0561378821720197,2,0.086802036
2016-02-25,68.3759994506836,22.75,6970.60009765625,-0.003308855093655,-0.003308855093655,0.0002925367523709,0.0089420516103742,0.0302089344298099,67.4018197631836,65.52101511001587,0.02870536498877,1,0.058397935420954,0.0511077655653267,1.142620737851912,22.75,0.0586319330991913,1.5978719215770072,-0.0628079597114382,0,0.043737136
2016-02-26,68.7969970703125,21.8700008392334,7029.75,0.0061570963936337,0.0061570963936337,0.0033689462977031,0.0088128032778338,0.0363802408554041,67.43633972167969,65.54459009170532,0.0288620254902436,1,0.0582365570439255,0.0523052304039391,1.11337706032702,21.8700008392334,0.0454111261699263,1.3039598279626878,-0.0531876798957337,4,0.03691973
2016-02-29,68.7300033569336,20.15999984741211,6987.0498046875,-0.0009737883371629,-0.0009737883371629,0.0028013851750998,0.0093548678410493,0.0326332633721884,67.47287979125977,65.56972011566162,0.0290249778745597,1,0.0580413160375847,0.0522410918670613,1.1110067373504198,20.15999984741211,-0.0409134439401938,0.741900287363152,-0.0762208242011859,1,0.0727516
2016-03-01,68.21800231933594,18.670000076293945,7222.2998046875,-0.007449454569916,-0.007449454569916,-0.0051914018609653,0.0051274430333132,0.0197010577488132,67.50867980957031,65.59071014404297,0.029241483455741,1,0.0630059874949734,0.0538214259589271,1.1706270457421304,18.670000076293945,-0.2168624179196042,0.2529025104847601,-0.0441573041113991,0,0.0043115197
2016-03-02,67.74600219726562,18.989999771118164,7368.85009765625,-0.0069189965408372,-0.0069189965408372,-0.0124920873511943,-0.002003499887046,0.018614285532382,67.53441986083985,65.60838516235351,0.0293565326096687,1,0.0677291535432132,0.0543599021217204,1.245916658843514,18.989999771118164,-0.1729093846540836,0.3623944442374951,-0.0116288817461509,0,0.025342513
2016-03-03,67.38800048828125,18.040000915527344,7475.60009765625,-0.0052844698930267,-0.0052844698930267,-0.0144494993907173,-0.0087959222813085,0.0139480593664964,67.55721984863281,65.62510517120361,0.0294417002820592,1,0.069761982352436,0.0554863275165696,1.2572597289282612,18.040000915527344,-0.2070329267900068,0.0527748843892203,0.0154582161954865,0,0.027738202
2016-03-04,67.14299774169922,17.8799991607666,7485.35009765625,-0.0036357028670799,-0.0036357028670799,-0.024041737271219,-0.0115418638962868,0.0088044614712534,67.57469985961914,65.64378015518189,0.0294151205167125,1,0.0706434880781982,0.0559858734321181,1.261786625106877,17.8799991607666,-0.1824417707067018,0.0044933214828775,0.0109873173495744,0,0.03575006
2016-03-08,67.0459976196289,18.46999931335449,7485.2998046875,0.0017331139089231,0.0017331139089231,-0.0245017554932914,-0.0076668839643038,0.0036375044640801,67.59075988769531,65.6618451499939,0.0293764930500373,1,0.0688138739109833,0.0556259130330569,1.237060806701422,18.46999931335449,-0.0838293922048101,0.2044170313069128,-0.0005074432066863,3,0.061035026
2016-03-09,67.35700225830078,17.510000228881836,7531.7998046875,0.0046386756810792,0.0046386756810792,-0.0126213027611791,-0.006563223533309,0.0108199870072682,67.61481994628906,65.67998516082764,0.0294585143514218,1,0.0696790720942517,0.0560579072537945,1.2429616542255233,17.510000228881836,-0.0621317537585341,-0.1120098529912824,0.0195674716149447,4,0.051107418
2016-03-10,67.1449966430664,17.899999618530273,7486.14990234375,-0.0031474918438527,-0.0031474918438527,-0.008871454177461,-0.0136758887876382,0.0056464011819803,67.63891983032227,65.69678514480592,0.0295620962461951,1,0.0686694830792115,0.0563683664313694,1.218205692675608,17.899999618530273,-0.0573986395853289,0.0205561946088277,0.0257528845470649,0,0.038751718
2016-03-11,67.30899810791016,17.100000381469727,7510.2001953125,0.0024424971783907,0.0024424971783907,-0.0011723508606674,-0.0091126381331121,0.0071221989660881,67.66241973876953,65.71520513534546,0.0296311119993255,1,0.0691083341045607,0.0565252418636091,1.2225885151061464,17.100000381469727,-0.0521064571148963,-0.2488291291563261,0.0408137799560068,4,0.10965309
2016-03-14,66.91300201416016,17.100000381469727,7538.75,-0.0058832563978316,-0.0058832563978316,-0.0034254611094943,-0.0144344153320123,0.0003438873482075,67.67547973632813,65.73164014816284,0.0295723579053217,1,0.071792559544133,0.0578174364322126,1.241689744209946,17.100000381469727,-0.0436240948494224,-0.2512475936986084,0.0806152063000238,0,0.004340197
2016-03-15,67.17400360107422,17.600000381469727,7460.60009765625,0.0039006109284833,0.0039006109284833,0.0019092262922468,-0.0189852417107742,0.0058096078548968,67.68985977172852,65.75009515762329,0.0295020807111383,1,0.0659378346989217,0.0581996849633645,1.132939152527629,17.600000381469727,-0.0471033548580438,-0.0870494986935914,0.0687083977000466,4,0.046947286
2016-03-16,67.35900115966797,17.110000610351562,7498.75,0.0027540052501915,0.0027540052501915,2.967622222138644e-05,-0.0110407849054237,0.0032469329188022,67.71317977905274,65.76903516769408,0.0295601814197454,1,0.0648318486117993,0.0575088862385769,1.12731658593181,17.110000610351562,-0.0228440670075203,-0.2556772533504968,0.0468800976596557,4,0.096955046
2016-03-17,66.83000183105469,16.84000015258789,7512.5498046875,-0.0078534319022833,-0.0078534319022833,-0.0046912626071929,-0.0191819303262521,-0.003593167203761,67.71775985717774,65.78330516815186,0.0294064684661423,1,0.0697216859994648,0.059667964525234,1.1684748772534772,16.84000015258789,-0.0592178485213519,-0.3481354529810289,0.0658744801457809,0,0.0016224005
2016-03-18,66.61199951171875,16.3799991607666,7604.35009765625,-0.0032620426958396,-0.0032620426958396,-0.0103552068190641,-0.0276471737293826,-0.0043495862179856,67.7195198059082,65.79699516296387,0.0292190340635265,1,0.0664376424263833,0.0598196756554178,1.1106133740294226,16.3799991607666,-0.0421053336047494,-0.5045068753909248,0.0697620281099753,0,0.035858758
2016-03-21,66.3759994506836,16.329999923706055,7704.25,-0.0035429061244984,-0.0035429061244984,-0.0080253844142715,-0.0289660494412782,-0.0007828318183003,67.71255981445313,65.80975015640259,0.0289137955018572,1,0.0668621770230396,0.0584988199773436,1.1429467141768062,16.329999923706055,-0.0450292655313666,-0.5235675220671457,0.0712622101713769,0,0.0330691
2016-03-22,66.5199966430664,16.43000030517578,7714.89990234375,0.0021694165598185,0.0021694165598185,-0.0097360127869072,-0.0298399380533149,0.000917814135233,67.70453979492187,65.82367013931274,0.0285743662063868,1,0.0661985911160473,0.0586397486756146,1.1288837985722304,16.43000030517578,-0.0664772756212997,-0.4929483504728072,0.0699164306547515,3,0.100971796
2016-03-23,66.76399993896484,16.350000381469727,7716.5,0.0036681194860503,0.0036681194860503,-0.0088332844973864,-0.0258834810333221,0.007788896748202,67.70301986694336,65.83944013595581,0.0283049146095308,1,0.068347848376865,0.0586650699393435,1.1650319928969457,16.350000381469727,-0.0444184805243101,-0.5225626729529322,0.0666178557510557,4,0.07294567
2016-03-28,66.90699768066406,17.489999771118164,7615.10009765625,0.0,0.0,0.0011521150306716,-0.0243095032771551,0.0096274353817229,67.70529983520508,65.85566513061524,0.028086189713844,1,0.0682157426628346,0.0586669705393178,1.1627424987731283,17.489999771118164,0.0385985518195131,-0.1401568969215716,0.0711086224665629,2,0.05796344
2016-03-29,66.90699768066406,17.639999389648438,7597.0,0.0,0.0,0.0044286040219136,-0.0247219396232089,0.0100237233032218,67.70503982543946,65.869905128479,0.0278599869451918,1,0.0681114185012438,0.0586549599658468,1.1612020081318677,17.639999389648438,0.076923094837501,-0.0928565292634115,0.0823941454393111,2,0.06417518
2016-03-30,66.36799621582031,16.809999465942383,7735.2001953125,-0.0080559804434255,-0.0080559804434255,-0.0001205742275749,-0.0293670769128802,0.0032348291770543,67.69367980957031,65.88174011230468,0.0275029119476339,1,0.0719017243102136,0.0608893741457741,1.1808389309298346,16.809999465942383,0.0293937259325713,-0.3768057797664049,0.1096892788202459,0,0.013664529
2016-03-31,66.36799621582031,16.579999923706055,7738.39990234375,0.0,0.0,-0.0022850335976668,-0.0353067860216294,0.0064906545127045,67.67495971679688,65.8947700881958,0.0270156436727591,1,0.0667723777768131,0.0608893741457741,1.096599893062853,16.579999923706055,0.0091296175133375,-0.4574292519295242,0.1008072694397026,2,0.052049804
2016-04-01,66.24800109863281,17.280000686645508,7713.0498046875,-0.0018080268205972,-0.0018080268205972,-0.0077286987119368,-0.0361123546788011,0.0017237488804053,67.64457977294921,65.90613008499146,0.026377662983942,1,0.0667280666052003,0.0607425364881135,1.098521266015814,17.280000686645508,0.0568807512830273,-0.223960668684039,0.1039065156674479,1,0.10154332
2016-04-04,66.35800170898438,17.450000762939453,7758.7998046875,0.0016604366701991,0.0016604366701991,-0.0082053595395201,-0.0272655391115778,0.0014790155387018,67.61751983642579,65.91773008346557,0.0257865334684299,1,0.0642403145918707,0.0607143911744309,1.0580565051012027,17.450000762939453,-0.0022869644769671,-0.1707650336802452,0.0742838174139204,3,0.06345036
2016-04-05,66.13300323486328,17.829999923706055,7603.2001953125,-0.0033906758541016,-0.0033906758541016,-0.0115682136791569,-0.0238095077212903,-0.004845362836796,67.58483993530274,65.92940010070801,0.0251092810197881,1,0.0614239203968573,0.0608145860572577,1.0100029347579895,17.829999923706055,0.0107710057047458,-0.0465054302662927,0.0318028043114606,0,0.043552145
2016-04-06,66.46800231933594,17.350000381469727,7614.35009765625,0.0050655356340456,0.0050655356340456,0.0015068422917337,-0.013652255034712,0.0041545408514866,67.55522003173829,65.9417451095581,0.0244681865713365,1,0.0629639217662432,0.0616652412788515,1.0210436125257514,17.350000381469727,0.032123791355342,-0.2184973874284682,0.0185603828706006,4,0.028872758
