Date,Nifty50,IndiaVIX,USDINR,Nifty_Return,ret_1d,ret_5d,ret_21d,ret_63d,ma_50,ma_200,ma_50_200_ratio,above_200dma,vol_21d,vol_63d,vol_ratio,vix_level,vix_change_5d,vix_zscore,inr_change_21d
2025-01-14,86.65059661865234,15.470000267028809,23176.05078125,0.0053672559940245,0.0053672559940245,0.011319869984357522,0.020932158939575896,0.032265021896897395,84.8551560974121,83.93972709655762,0.0109057895768645,1,0.033782324441893295,0.022463980720039408,1.5037771393125876,15.470000267028809,0.0552524166471724,0.32832292262418905,-0.0594822599619137
2025-01-15,86.535400390625,15.260000228881836,23213.19921875,-0.0013294337549032,-0.0013294337549032,0.00849466027316148,0.019777943409644783,0.030846035206857803,84.90407806396485,83.9571921157837,0.011278199333718986,1,0.03448361723668025,0.022738816955999185,1.5164421641302102,15.260000228881836,0.0545957116291913,0.24302007020602687,-0.05440206782850476
2025-01-16,86.43099975585938,15.470000267028809,23311.80078125,-0.001206450011144,-0.001206450011144,0.006093746503129438,0.01876251568788767,0.02688307863583983,84.95091598510743,83.97407409667969,0.011632660424491181,1,0.03505168462228429,0.022536247274150812,1.5552779891840192,15.470000267028809,0.0552524166471724,0.32498699030705125,-0.0588050029294942
2025-01-17,86.6061019897461,15.75,23203.19921875,0.00202591933891,0.00202591933891,0.007985379834991146,0.021274262341334005,0.030430072242260575,85.00120803833008,83.99097160339356,0.01202791699692285,1,0.03495667251297767,0.022459225310539226,1.5563812040912437,15.75,0.0556300214116503,0.4334521338073261,-0.0593901383863874
2025-01-20,86.56900024414062,16.420000076293945,23344.75,-0.0004283964380461,-0.0004283964380461,0.00442053056635161,0.019450723611625254,0.029894310951735115,85.04991607666015,84.0067296218872,0.01241789151260031,1,0.03524634399878166,0.02251717130264556,1.565240068790165,16.420000076293945,0.026250004768371582,0.6962832569129991,-0.04073183760683763
2025-01-21,86.21109771728516,17.059999465942383,23024.650390625,-0.0041343035710948,-0.0041343035710948,-0.0050720816534179924,0.015258717608243932,0.025842656133584052,85.09108810424804,84.02105762481689,0.012735265535566143,1,0.039218875621233835,0.02428024959731908,1.6151918155630687,17.059999465942383,0.10277951981050304,0.9459847921481702,-0.04852293549917752
2025-01-22,86.45189666748047,16.770000457763672,23155.349609375,0.0027931317031244,0.0027931317031244,-0.0009649660458909137,0.01510470659185148,0.028530466275153987,85.13779998779297,84.03649211883545,0.013105114708978682,1,0.03911147325414668,0.024749687653387697,1.580217640894247,16.770000457763672,0.0989515207230427,0.8236818954656662,-0.033248146701491565
2025-01-23,86.47270202636719,16.700000762939453,23205.349609375,0.0002406582121239,0.0002406582121239,0.0004824920529162835,0.013992808207596852,0.02859565155009247,85.18223007202148,84.05203163146973,0.01344641430569049,1,0.03906060189752276,0.024747452178104902,1.5783048417096524,16.700000762939453,0.07950875725142303,0.7895233584751704,-0.016201394409114944
2025-01-24,86.44020080566406,16.75,23092.19921875,-0.0003758552692526,-0.0003758552692526,-0.0019155830856083522,0.017601990890712127,0.02815035860381454,85.22490615844727,84.06718414306641,0.013771390432331332,1,0.03564989303806915,0.024788669937581113,1.4380947034725924,16.75,0.06349206349206349,0.8031587981136461,-0.027838062334039293
2025-01-27,86.2030029296875,18.1299991607666,22829.150390625,-0.0027440690068482,-0.0027440690068482,-0.00422781034112607,0.012974352082551377,0.025201028794150204,85.26130828857421,84.08144763946534,0.014032354130818714,1,0.03744911501037644,0.025577764764734858,1.464070503592382,18.1299991607666,0.10414123486768023,1.3436128598410868,-0.03786721336534038
2025-01-28,86.46839904785156,18.200000762939453,22957.25,0.0030787340248521,0.0030787340248521,0.0029845499869423087,0.012351695643843641,0.028558002299320373,85.30274627685547,84.0969231414795,0.014338492900000332,1,0.03772639246829335,0.026115270945294086,1.4445551031125026,18.200000762939453,0.06682305584316728,1.3599146815034655,-0.033387055470422866
2025-01-29,86.58460235595703,18.63999938964844,23163.099609375,0.0013438818040467,0.0013438818040467,0.0015350234476287916,0.015525286665246218,0.029766250452554655,85.34653228759765,84.1124571609497,0.014671728401496331,1,0.03679176783509342,0.026174331663359737,1.4055893659064722,18.63999938964844,0.11150857965654093,1.5205075550857905,-0.02730818659169798
2025-01-30,86.6406021118164,17.389999389648438,23249.5,0.0006467634467979,0.0006467634467979,0.001941654204329346,0.014693281118513202,0.03018483288802365,85.39088439941406,84.12917617797852,0.014997272988461763,1,0.03669621965777798,0.02617419534469207,1.4019463531995917,17.389999389648438,0.04131728114888622,1.0197873775472615,-0.016722438415590624
2025-01-31,86.64700317382812,16.25,23508.400390625,7.388062704660747e-05,7.388062704660747e-05,0.0023924327597177886,0.0100295965367454,0.030251130264900894,85.43427444458008,84.1460631942749,0.01530922780464472,1,0.03373065146884668,0.02617012097771243,1.2888500839368713,16.25,-0.02985074626865669,0.5656035670901002,-0.005768726574899463
2025-02-04,86.94339752197266,14.020000457763672,23739.25,0.0044988869796451,0.0044988869796451,0.008588965199844312,0.01327906223641806,0.03394124328498371,85.4851724243164,84.16465869903564,0.015689646292071258,1,0.0364632384868526,0.027360481644935077,1.3326485370942025,14.020000457763672,-0.22669602279392187,-0.31546696841224925,-0.011060310980118504
2025-02-05,87.13009643554688,14.079999923706056,23696.30078125,0.0021473616041636,0.0021473616041636,0.007652476453613222,0.01598775297128152,0.036163933292849615,85.5401123046875,84.18356269836426,0.01611418622402394,1,0.036523934689393626,0.02752972515995627,1.3266608299340432,14.079999923706056,-0.22637366299582407,-0.29051003183187935,0.0033981126117714755
2025-02-06,87.33409881591797,14.18000030517578,23603.349609375,0.0023413537769008,0.0023413537769008,0.008656232627594518,0.019297187859210974,0.0385603718948242,85.59702835083007,84.20217769622803,0.01656549382409289,1,0.036329633787396745,0.0277367688678285,1.3097532811852606,14.18000030517578,-0.2392703449845327,-0.25068443511268185,-0.004409955311409308
2025-02-07,87.58830261230469,13.6899995803833,23559.94921875,0.0029107049804513,0.0029107049804513,0.010938295411026866,0.020765317871791478,0.04106212444657964,85.66007446289062,84.22258922576904,0.017067692294144843,1,0.03692059792177901,0.028119739285738934,1.312931269218189,13.6899995803833,-0.21276595394635822,-0.4438654626923702,-0.005445577125805845
2025-02-10,87.51309967041016,14.449999809265137,23381.599609375,-0.0008585957217073,-0.0008585957217073,0.00999568900085901,0.0186898516065801,0.03993468380338916,85.7227864074707,84.24217571258545,0.017575646430794345,1,0.037489523084928755,0.02826673873313778,1.326229998050054,14.449999809265137,-0.11076924250676079,-0.14185571633164762,-0.006159028781374198
2025-02-11,87.49009704589844,14.869999885559082,23071.80078125,-0.0002628477861983,-0.0002628477861983,0.00628799356256593,0.018273963110029712,0.04010868827782521,85.78580627441406,84.26190120697021,0.01808533922941913,1,0.03762445125091296,0.028243556977655977,1.3320956416727419,14.869999885559082,0.06062763195736687,0.025967786531858376,-0.015351096547382759
2025-02-12,86.81120300292969,14.899999618530272,23045.25,-0.0077596672754013,-0.0077596672754013,-0.003659968778447098,0.007230698441704986,0.03038538625422693,85.83362426757813,84.27903072357178,0.018445792869940414,1,0.047243476734190645,0.032762666055477195,1.4419472062190921,14.899999618530272,0.05823861500479177,0.03964497452551565,-0.0017629432675414503
2025-02-13,86.8740005493164,14.960000038146973,23031.400390625,0.0007233806722457,0.0007233806722457,-0.0052682545860048835,0.0025782157236291514,0.030455625812654485,85.88167221069335,84.2964697265625,0.018805087440468826,1,0.04369511866296296,0.0327645190084553,1.3335701672141138,14.960000038146973,0.05500703217097169,0.06258366025550706,-0.006241373562316577
